source_id,title,publisher,url,pub_date,date_status,source_type,tier,origin
SRC-464,Australia | AI governance reform moves forward with Voluntary AI Safety Standard & Mandatory Guardrails for High-risk Settings consultation - Spruson & Ferguson,Spruson,https://www.spruson.com/australia-ai-governance-reform-moves-forward-with-voluntary-ai-safety-standard-mandatory-guardrails-for-high-risk-settings-consultation,,unknown,other,context,backfill
SRC-465,Taipei Times,Taipeitimes,https://www.taipeitimes.com/News/front/archives/2025/11/18/2003847384,2025-11-18,from_url,other,context,backfill
SRC-466,Digital Empires: A Conversation with Anu Bradford | TechPolicy.Press,Tech Policy Press,https://www.techpolicy.press/digital-empires-a-conversation-with-anu-bradford,,unknown,news,context,backfill
SRC-467,Tech Policy Press,Tech Policy Press,https://www.techpolicy.press/taiwans-ai-basic-act-can-be-a-model-for-asia,,unknown,news,context,backfill
SRC-468,Vietnam’s New AI Law Balances Innovation Push With Tight State Control | TechPolicy.Press,Tech Policy Press,https://www.techpolicy.press/vietnams-new-ai-law-balances-innovation-push-with-tight-state-control,,unknown,news,context,backfill
SRC-469,The Moscow Times,Themoscowtimes,https://www.themoscowtimes.com/2024/04/05/russias-emigre-tech-workers-eye-jobs-at-western-firms-as-moscow-clamps-down-on-working-abroad-a84749,2024-04-05,from_url,other,context,backfill
SRC-470,A Closer Look at Vietnam’s New AI Law: What It Means for AI Businesses - Tilleke & Gibbins,Tilleke,https://www.tilleke.com/insights/a-closer-look-at-vietnams-new-ai-law-what-it-means-for-ai-businesses/30,,unknown,other,context,backfill
SRC-471,Market Intelligence,US Dept of Commerce,https://www.trade.gov/market-intelligence/south-africa-information-technology-country-launches-draft-national-ai-strategy,,unknown,official_gov,primary,backfill
SRC-472,Transparency International,Transparency,https://www.transparency.org/en/cpi/2025,,unknown,other,context,backfill
SRC-473,Privacy + Cyber + AI,Troutmanprivacy,https://www.troutmanprivacy.com/2026/05/colorado-legislature-passes-bill-to-repeal-and-replace-colorado-ai-act,2026-05-01,from_url-month,other,context,backfill
SRC-474,Turing Post,Turingpost,https://www.turingpost.com/p/russiaai2023,,unknown,other,context,backfill
SRC-475,AI Regulatory Horizon Tracker - United Arab Emirates - Bird & Bird,Bird & Bird,https://www.twobirds.com/en/capabilities/artificial-intelligence/ai-legal-services/ai-regulatory-horizon-tracker/uae,,unknown,law_firm_analysis,secondary,backfill
SRC-476,Bird & Bird,Bird & Bird,https://www.twobirds.com/en/insights/2026/ai-in-the-kings-speech-2026-regulating-for-growth-bill-announced,,unknown,law_firm_analysis,secondary,backfill
SRC-477,Bird & Bird,Bird & Bird,https://www.twobirds.com/en/insights/2026/china/china-tmt-bi-monthly-update---january-and-february-2026-issue,,unknown,law_firm_analysis,secondary,backfill
SRC-478,UAE Preferred,Uaepreferred,https://www.uaepreferred.com/ai-story,,unknown,other,context,backfill
SRC-479,UCL Constitution Unit,Ac,https://www.ucl.ac.uk/constitution-unit/research/research-archive/constitutions-and-constitution-making-archive/comparing-constitutions,,unknown,other,context,backfill
SRC-480,Artificial Intelligence: UNESCO calls on all Governments to implement,UNESCO,https://www.unesco.org/en/articles/artificial-intelligence-unesco-calls-all-governments-implement-global-ethical-framework-without,,unknown,official_gov,primary,backfill
SRC-481,Recommendation on the Ethics of Artificial Intelligence | UNESCO,UNESCO,https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence,,unknown,official_gov,primary,backfill
SRC-482,supporting rwandas bold steps towards responsible and ethical ai,UNESCO,https://www.unesco.org/en/articles/supporting-rwandas-bold-steps-towards-responsible-and-ethical-ai,,unknown,official_gov,primary,backfill
SRC-483,UNESCO member states adopt the first ever global agreement on the,UNESCO,https://www.unesco.org/en/articles/unesco-member-states-adopt-first-ever-global-agreement-ethics-artificial-intelligence,,unknown,official_gov,primary,backfill
SRC-484,Supporting Member States in implementing UNESCO's Recommendation on,UNESCO,https://www.unesco.org/en/node/195566,,unknown,official_gov,primary,backfill
SRC-485,Global AI Ethics and Governance Observatory | Global AI Ethics and Governance Observatory,UNESCO,https://www.unesco.org/ethics-ai/en,,unknown,official_gov,primary,backfill
SRC-486,southafrica,UNESCO,https://www.unesco.org/ethics-ai/en/southafrica,,unknown,official_gov,primary,backfill
SRC-487,What the Rome Call for AI Ethics Actually Says — Vatican City AI,Vaticancityai,https://www.vaticancityai.com/rome-call-for-ai-ethics,,unknown,other,context,backfill
SRC-488,World Religions to commit to Rome Call on AI in Hiroshima - Vatican News,Vaticannews,https://www.vaticannews.va/en/vatican-city/news/2024-07/world-religions-to-commit-to-rome-call-on-ai-in-hiroshima.html,2024-07-01,from_url-month,other,context,backfill
SRC-489,Verdent AI,Verdent,https://www.verdent.ai/guides/what-is-kimi-k2-6,,unknown,other,context,backfill
SRC-490,Vietnam AI Law: Regulatory Milestone and Business Implications,Vietnam Briefing,https://www.vietnam-briefing.com/news/vietnams-ai-law-regulatory-milestone-business-implications.html,,unknown,other,context,backfill
SRC-491,White & Case LLP,White & Case,https://www.whitecase.com/insight-alert/japans-first-ai-legislation-becomes-law-focus-promoting-research-and-development-no,,unknown,law_firm_analysis,secondary,backfill
SRC-492,Mexico enacts new data protection regime | White & Case LLP,White & Case,https://www.whitecase.com/insight-alert/mexico-enacts-new-data-protection-regime,,unknown,law_firm_analysis,secondary,backfill
SRC-493,State AI laws under federal scrutiny: Key takeaways from the executive order establishing federal AI policy framework | White & Case LLP,White & Case,https://www.whitecase.com/insight-alert/state-ai-laws-under-federal-scrutiny-key-takeaways-executive-order-establishing,,unknown,law_firm_analysis,secondary,backfill
SRC-494,White & Case LLP,White & Case,https://www.whitecase.com/insight-our-thinking/ai-watch-global-regulatory-tracker-china,,unknown,law_firm_analysis,secondary,backfill
SRC-495,AI Watch: Global regulatory tracker - Israel | White & Case LLP,White & Case,https://www.whitecase.com/insight-our-thinking/ai-watch-global-regulatory-tracker-israel,,unknown,law_firm_analysis,secondary,backfill
SRC-496,AI Watch: Global regulatory tracker - Kenya | White & Case LLP,White & Case,https://www.whitecase.com/insight-our-thinking/ai-watch-global-regulatory-tracker-kenya,,unknown,law_firm_analysis,secondary,backfill
SRC-497,AI Watch: Global regulatory tracker - Switzerland | White & Case LLP,White & Case,https://www.whitecase.com/insight-our-thinking/ai-watch-global-regulatory-tracker-switzerland,,unknown,law_firm_analysis,secondary,backfill
SRC-498,White House,The White House,https://www.whitehouse.gov/presidential-actions/2025/12/eliminating-state-law-obstruction-of-national-artificial-intelligence-policy,2025-12-01,from_url-month,official_gov,primary,backfill
SRC-499,Workforcebulletin,Workforcebulletin,https://www.workforcebulletin.com/ai-under-the-spotlight-key-insights-ahead-of-the-white-house-action-plan,,unknown,other,secondary,backfill
SRC-500,Workforcebulletin,Workforcebulletin,https://www.workforcebulletin.com/president-trumps-artificial-intelligence-ai-action-plan-takes-shape-as-nsf-ostp-seek-comments,,unknown,other,secondary,backfill
SRC-501,xAI,X,https://x.ai/documents/2025.02.20-RMF-Draft.pdf,,unknown,other,context,backfill
